position,adverbial indicator,NP-VP-NP,,score
0.4,0.7,0.5,0.5,0.6150341327848915
0.1,0.1,0.6,0.1,0.6440714106331326
0.9,0.7,0.9,0.9,0.6439607373100468
0.3,0.2,0.3,0.5,0.7566872262921944
0.9,0.8,0.0,0.1,0.6233588739726021
0.5,0.1,0.6,0.4,0.6377645233190659
0.9,0.0,0.7,0.9,0.6453621298336301
0.9,0.0,0.8,0.1,0.6440714106331324
0.5,0.1,0.6,0.8,0.6416654489720646
0.3,0.0,0.1,0.4,0.6349809299435505
0.9,0.0,0.8,0.5,0.6316820796784821
0.3,0.0,0.9,0.0,0.6379108566882192
0.9,0.8,0.1,0.7,0.6315613364879504
0.4,0.5,0.7,0.4,0.6193450483666333
0.3,0.4,0.1,0.8,0.7360422723432981
0.6,0.9,0.8,0.4,0.6119682183332675
0.0,0.3,0.4,0.9,0.6248497578306279
0.6,0.2,0.0,0.1,0.610294208388179
0.2,0.9,0.4,0.8,0.6245316885611113
0.9,0.8,0.2,0.9,0.6439607373100468
0.3,0.0,0.9,0.4,0.6379108566882192
0.6,0.9,0.9,0.0,0.5940743268581663
0.9,0.8,0.3,0.1,0.6233588739726021
0.3,0.2,0.4,0.5,0.6453621298336302
0.1,0.7,0.9,0.8,0.7146171215341482
0.6,0.9,0.9,0.2,0.5860560763011831
0.4,0.0,0.9,0.8,0.7360422723432981
0.9,0.1,0.0,0.7,0.6453621298336301
0.9,0.8,0.3,0.5,0.6185400913285735
0.2,0.9,0.5,0.1,0.6144852616543802
0.0,0.2,0.9,0.6,0.6594175120960272
0.9,0.8,0.3,0.7,0.6315613364879504
0.3,0.8,0.3,0.3,0.6405449378659199
0.4,0.4,0.0,0.7,0.6397099850646714
0.6,0.9,0.9,0.8,0.6254325224949384
0.5,0.3,0.9,0.8,0.6453621298336301
0.9,0.1,0.1,0.5,0.6316820796784821
0.3,0.2,0.4,0.9,0.6683495585213907
0.1,0.2,0.6,0.5,0.6440714106331324
0.9,0.8,0.4,0.7,0.6315613364879504
0.7,0.0,0.0,0.3,0.6377645233190659
0.4,0.1,0.0,0.4,0.6570852308490643
0.2,0.5,0.6,0.7,0.6379108566882191
0.9,0.8,0.5,0.5,0.6185400913285735
0.9,0.1,0.2,0.7,0.6453621298336301
0.1,0.0,0.8,0.5,0.6440714106331326
0.6,0.2,0.3,0.2,0.6416654489720646
0.2,0.5,0.6,0.9,0.641981396298357
0.1,0.6,0.9,0.0,0.7165152282223373
0.6,0.2,0.3,0.4,0.6453621298336301
0.3,0.2,0.5,0.5,0.6397099850646715
0.4,0.1,0.1,0.0,0.5962398270982366
0.2,0.9,0.5,0.9,0.6799943384651547
0.0,0.0,0.5,0.6,0.6683495585213908
0.5,0.1,0.9,0.4,0.6377645233190659
0.4,0.1,0.1,0.2,0.6249730591969701
0.3,0.5,0.2,0.6,0.6377645233190659
0.0,0.1,0.4,0.9,0.6439607373100467
0.1,0.1,0.6,0.9,0.6439607373100467
0.4,0.1,0.1,0.4,0.62566492205257
0.4,0.5,0.9,0.8,0.6453621298336301
0.7,0.0,0.2,0.4,0.6377645233190659
0.0,0.3,0.3,0.7,0.7299865452375297
0.1,0.2,0.6,0.9,0.6439607373100467
0.4,0.4,0.3,0.1,0.6440841654203526
0.9,0.1,0.4,0.9,0.6453621298336301
0.3,0.1,0.1,0.0,0.5922822977871587
0.2,0.9,0.6,0.5,0.6093763782080023
0.1,0.3,0.9,0.1,0.6064733457571349
0.4,0.1,0.2,0.0,0.5674371103227315
0.5,0.4,0.2,0.2,0.6284095311442309
0.6,0.2,0.5,0.5,0.6453621298336301
0.2,0.5,0.7,0.7,0.6073395757671142
0.3,0.1,0.1,0.4,0.6379108566882192
0.3,0.0,0.4,0.1,0.6349809299435505
0.9,0.1,0.6,0.3,0.6453621298336301
0.1,0.2,0.7,0.1,0.6064733457571349
0.6,0.2,0.6,0.3,0.6453621298336301
0.3,0.5,0.3,0.6,0.6377645233190659
0.0,0.4,0.7,0.1,0.6041168759765899
0.3,0.2,0.6,0.7,0.590597850911731
0.9,0.1,0.6,0.7,0.6316820796784821
0.6,0.2,0.6,0.7,0.6377645233190659
0.2,0.9,0.7,0.0,0.5977939254962072
0.7,0.0,0.4,0.2,0.6453621298336301
0.3,0.4,0.4,0.6,0.644795674376052
0.4,0.6,0.1,0.7,0.6453621298336301
0.2,0.2,0.9,0.2,0.6257303068472396
0.6,0.2,0.7,0.2,0.6316820796784821
0.6,0.2,0.7,0.4,0.6453621298336301
0.2,0.9,0.7,0.3,0.6228397970239381
0.4,0.1,0.3,0.0,0.6024859988388417
0.1,0.7,0.6,0.5,0.7368335224138234
0.0,0.1,0.8,0.8,0.6580722696141755
0.1,0.6,0.5,0.8,0.6580722696141755
0.1,0.3,0.9,0.5,0.6440714106331324
0.7,0.0,0.5,0.2,0.6416654489720646
0.6,0.2,0.7,0.8,0.6377645233190659
0.4,0.6,0.2,0.7,0.6453621298336301
0.2,0.2,0.9,0.5,0.6095352455745626
0.2,0.9,0.7,0.5,0.5906067050847684
0.7,0.0,0.5,0.4,0.6377645233190659
0.5,0.2,0.2,0.4,0.6377645233190659
0.2,0.9,0.7,0.7,0.5955992039822926
0.4,0.1,0.3,0.6,0.7360422723432981
0.1,0.1,0.7,0.5,0.6440714106331326
0.2,0.9,0.7,0.8,0.6150341327848914
0.5,0.2,0.2,0.8,0.7360422723432982
0.1,0.2,0.7,0.5,0.6440714106331324
0.2,0.9,0.7,0.9,0.641981396298357
0.5,0.2,0.3,0.0,0.6117186625577367
0.7,0.0,0.6,0.4,0.6377645233190659
0.1,0.6,0.2,0.2,1.0
0.4,0.1,0.4,0.0,0.5962398270982366
0.7,0.0,0.6,0.6,0.6453621298336301
0.0,0.2,0.3,0.0,0.6993867965938172
0.4,0.1,0.4,0.2,0.6453621298336301
0.1,0.8,0.6,0.8,0.7003054235237708
0.5,0.2,0.3,0.6,0.6416654489720646
0.0,0.3,0.7,0.1,0.6573684231898759
0.3,0.1,0.3,0.0,0.5922822977871587
0.4,0.1,0.4,0.6,0.6416654489720646
0.2,0.9,0.8,0.5,0.6784037278486991
0.9,0.2,0.1,0.5,0.6453621298336301
0.3,0.6,0.6,0.1,0.6474271713295177
0.6,0.3,0.1,0.0,0.6284095311442309
0.1,0.4,0.0,0.1,0.6063626724340491
0.3,0.2,0.8,0.7,0.766734471493231
0.4,0.4,0.7,0.7,0.6397099850646714
0.2,0.9,0.8,0.8,0.5795204985670758
0.1,0.0,0.2,0.5,0.6453621298336301
0.2,0.9,0.8,0.9,0.6779596941621364
0.4,0.1,0.5,0.4,0.6553205330100567
0.3,0.2,0.9,0.1,0.6319143973891519
0.4,0.1,0.5,0.6,0.62566492205257
0.0,0.2,0.6,0.7,0.6333905813044403
0.4,0.4,0.8,0.7,0.6451534573533259
0.7,0.0,0.9,0.6,0.6377645233190659
0.6,0.3,0.2,0.4,0.6453621298336301
0.7,0.0,0.9,0.8,0.6316820796784821
0.3,0.4,0.7,0.2,0.6262087477795726
0.2,0.9,0.9,0.3,0.6105574086289025
0.1,0.2,0.8,0.1,0.6064733457571349
0.4,0.1,0.6,0.0,0.5962398270982366
0.9,0.2,0.4,0.5,0.6316820796784821
0.9,0.2,0.4,0.7,0.6453621298336301
0.0,0.7,0.1,0.6,0.609849711489819
0.3,0.2,0.9,0.7,0.590597850911731
0.2,0.5,0.0,0.7,0.5975359030991102
0.0,0.3,0.0,0.1,0.5876687640882026
0.4,0.1,0.6,0.4,0.6316820796784821
0.2,0.1,0.4,0.1,0.710834194165056
0.4,0.6,0.7,0.4,0.6284095311442308
0.6,0.3,0.3,0.9,0.6377645233190659
0.3,0.8,0.9,0.5,0.6408563740045933
0.3,0.1,0.4,0.6,0.6379108566882192
0.2,0.9,0.9,0.9,0.653705788898919
0.9,0.2,0.5,0.9,0.6453621298336301
0.7,0.1,0.1,0.4,0.6453621298336301
0.3,0.0,0.7,0.6,0.6349809299435505
0.5,0.2,0.6,0.6,0.7165773155172767
0.7,0.1,0.1,0.6,0.6377645233190659
0.5,0.4,0.8,0.6,0.6453621298336301
0.1,0.4,0.0,0.7,0.6439607373100467
0.0,0.3,0.7,0.3,0.6390187263903065
0.5,0.2,0.7,0.0,0.6076335629190371
0.7,0.1,0.2,0.2,0.6416654489720646
0.4,0.1,0.7,0.2,0.6453621298336301
0.5,0.4,0.9,0.2,0.6284095311442309
0.4,0.5,0.0,0.6,0.6451534573533259
0.9,0.2,0.7,0.5,0.6453621298336301
0.7,0.1,0.2,0.6,0.6377645233190659
0.3,0.0,0.0,0.8,0.6174956577011977
0.1,0.4,0.0,0.9,0.6439607373100467
0.6,0.3,0.5,0.7,0.7360422723432982
0.2,0.3,0.6,0.0,0.6291702541981801
0.3,0.3,0.1,0.2,0.754378956408364
0.7,0.1,0.3,0.4,0.6453621298336301
0.1,0.2,0.8,0.7,0.6440714106331324
0.1,0.7,0.4,0.0,0.687367335921193
0.6,0.3,0.6,0.2,0.610294208388179
0.0,0.3,0.2,0.6,0.633684807943778
0.0,0.5,0.1,0.2,0.6214304783731611
0.1,0.8,0.1,0.0,0.6746302954953552
0.3,0.1,0.5,0.8,0.6248497578306279
0.4,0.1,0.8,0.4,0.6453621298336301
0.4,0.5,0.1,0.8,0.6503067502098281
0.3,0.4,0.9,0.4,0.7360422723432981
0.7,0.1,0.4,0.6,0.6377645233190659
0.3,0.0,0.1,0.6,0.654078177675808
0.3,0.4,0.9,0.6,0.644795674376052
0.1,0.9,0.4,0.2,0.6821068373891593
0.7,0.1,0.5,0.0,0.6202761554244616
0.3,0.0,0.1,0.8,0.6698203579908963
0.5,0.2,0.9,0.4,0.6377645233190659
0.4,0.5,0.2,0.4,0.6286971416716681
0.6,0.3,0.8,0.2,0.6031077466276067
0.4,0.7,0.0,0.9,0.6453621298336301
0.9,0.3,0.2,0.1,0.6193450483666333
0.3,0.1,0.6,0.6,0.6248497578306279
0.1,0.4,0.1,0.5,0.6439607373100467
0.4,0.1,0.9,0.4,0.6453621298336301
0.0,0.7,0.9,0.2,0.5860560763011831
0.3,0.0,0.2,0.2,0.6073395757671141
0.9,0.3,0.2,0.7,0.6316820796784821
0.4,0.1,0.9,0.6,0.6570852308490643
0.2,0.0,0.9,0.1,0.6533780279932931
0.3,0.0,0.2,0.4,0.719089908659019
0.3,0.1,0.7,0.0,0.5922822977871587
0.1,0.9,0.7,0.6,0.6404831770571373
0.7,0.1,0.7,0.0,0.6347338822332927
0.4,0.2,0.0,0.1,0.5962398270982366
0.5,0.3,0.0,0.8,0.6316820796784821
0.0,0.5,0.8,0.8,0.6377645233190659
0.5,0.5,0.3,0.2,0.6255293778171848
0.4,0.7,0.2,0.1,0.609849711489819
0.6,0.4,0.0,0.1,0.6284095311442309
0.5,0.3,0.1,0.2,0.6227086194750808
0.0,0.2,0.3,0.3,0.6215508818528884
0.2,0.0,0.1,0.3,0.5905868541947479
0.5,0.3,0.1,0.4,0.6377645233190659
0.3,0.0,0.3,0.1,0.641981396298357
0.9,0.3,0.5,0.7,0.6316820796784821
0.3,0.1,0.7,0.8,0.6248497578306279
0.4,0.2,0.1,0.5,0.5905978509117311
0.9,0.3,0.7,0.1,0.6193450483666333
0.2,0.4,0.3,0.1,0.6243756105192829
0.4,0.2,0.1,0.7,0.7108184383309423
0.4,0.5,0.4,0.8,0.6451534573533259
0.4,0.9,0.3,0.0,0.5920844782736471
0.4,0.7,0.3,0.3,0.5940743268581663
0.3,0.5,0.1,0.8,0.6570852308490644
0.1,0.7,0.1,0.1,0.6562784721601627
0.4,0.2,0.1,0.9,0.6416654489720646
0.2,0.2,0.5,0.3,0.70080870796895
0.0,0.3,0.4,0.4,0.638752409705745
0.5,0.5,0.5,0.1,0.6255293778171848
0.7,0.1,0.9,0.8,0.6453621298336301
0.7,0.2,0.0,0.0,0.620994724721565
0.9,0.3,0.8,0.5,0.6453621298336301
0.4,0.5,0.5,0.4,0.6319143973891519
0.5,0.5,0.5,0.6,0.6453621298336301
0.4,0.2,0.3,0.0,0.6046052497289366
0.3,0.1,0.8,0.6,0.6379108566882192
0.7,0.2,0.0,0.6,0.6377645233190659
0.3,0.1,0.1,0.6,0.6349809299435505
0.3,0.7,0.2,0.9,0.6683495585213908
0.1,0.8,0.5,0.3,0.6672637758333969
0.3,0.1,0.9,0.0,0.5922822977871587
0.6,0.4,0.5,0.1,0.6961966441301485
0.7,0.2,0.1,0.6,0.6377645233190659
0.4,0.7,0.4,0.9,0.6453621298336301
0.5,0.3,0.4,0.2,0.6903722272297604
0.3,0.0,0.4,0.9,0.6377542048855829
0.5,0.3,0.4,0.4,0.6377645233190659
0.0,0.2,0.7,0.2,0.62685778276812
0.2,0.3,0.4,0.8,0.631932082464084
0.7,0.2,0.2,0.2,0.6453621298336301
0.1,0.4,0.2,0.7,0.6439607373100467
0.7,0.2,0.2,0.4,0.6416654489720646
0.7,0.2,0.2,0.8,0.6316820796784821
0.0,0.1,0.9,0.0,0.6849491987632487
0.1,0.6,0.7,0.8,0.6849491987632487
0.4,0.5,0.7,0.2,0.6440841654203526
0.9,0.4,0.2,0.9,0.6453621298336301
0.9,0.4,0.3,0.1,0.6209947247215651
0.0,0.5,0.1,0.8,0.6451534573533259
0.4,0.7,0.6,0.3,0.609849711489819
0.3,0.3,0.6,0.5,0.7223108537729592
0.3,0.0,0.5,0.7,0.641981396298357
0.7,0.2,0.4,0.0,0.6193450483666332
0.1,0.7,0.8,0.8,0.7644917663252173
0.4,0.2,0.5,0.7,0.6390187263903068
0.7,0.2,0.4,0.6,0.6377645233190659
0.2,0.5,0.5,0.6,0.635587951921449
0.3,0.2,0.0,0.6,0.6248497578306279
0.5,0.5,0.9,0.4,0.6193450483666333
0.4,0.2,0.6,0.7,0.6416654489720646
0.1,0.0,0.4,0.7,0.6453621298336301
0.6,0.4,0.9,0.9,0.7360422723432982
0.5,0.3,0.7,0.2,0.5990479975875292
0.5,0.6,0.0,0.0,0.609849711489819
0.5,0.3,0.7,0.4,0.6377645233190659
0.3,0.0,0.7,0.0,0.6174956577011977
0.9,0.4,0.7,0.3,0.6347338822332929
0.4,0.9,0.8,0.0,0.5920844782736471
0.3,0.2,0.1,0.4,0.6248497578306279
0.3,0.3,0.8,0.0,0.6520744682043681
0.4,0.6,0.0,0.5,0.6286971416716681
0.5,0.3,0.8,0.6,0.6316820796784821
0.3,0.2,0.1,0.8,0.6248497578306279
0.0,0.4,0.9,0.0,0.6012235487649072
0.7,0.2,0.8,0.2,0.6453621298336301
0.3,0.1,0.4,0.8,0.6349809299435505
0.4,0.6,0.1,0.3,0.6440841654203526
0.3,0.0,0.8,0.0,0.6377542048855829
0.7,0.2,0.8,0.8,0.6453621298336301
0.3,0.0,0.8,0.2,0.654078177675808
0.3,0.3,0.9,0.2,0.7419847596887673
0.9,0.5,0.1,0.5,0.6453621298336301
0.2,0.3,0.3,0.4,0.6761701431293514
0.9,0.5,0.2,0.1,0.6117186625577367
0.3,0.2,0.3,0.0,0.6031710376045488
0.5,0.6,0.3,0.6,0.6453621298336301
0.3,0.0,0.8,0.8,0.653705788898919
0.4,0.3,0.0,0.5,0.6447956743760519
0.3,0.2,0.3,0.4,0.6379108566882192
0.5,0.4,0.1,0.4,0.6377645233190659
0.9,0.5,0.3,0.9,0.6453621298336301
0.3,0.0,0.9,0.2,0.6377542048855829
0.1,0.7,0.6,0.2,0.7165152282223373
0.4,0.3,0.1,0.5,0.6377645233190659
0.4,0.6,0.4,0.5,0.6286971416716681
0.7,0.3,0.2,0.6,0.6416654489720646
0.3,0.0,0.9,0.8,0.6174956577011977
0.4,0.0,0.2,0.9,0.6614090987039677
0.4,0.3,0.2,0.5,0.5905978509117311
0.9,0.5,0.7,0.3,0.6037613093236562
0.5,0.6,0.6,0.4,0.6284095311442309
0.6,0.5,0.7,0.5,0.7360422723432982
0.4,0.6,0.5,0.9,0.6397099850646714
0.3,0.1,0.0,0.4,0.653705788898919
0.5,0.4,0.3,0.8,0.6316820796784821
0.0,0.4,0.9,0.4,0.6377645233190659
0.3,0.1,0.0,0.6,0.6310149955242269
0.5,0.4,0.4,0.0,0.6042986485403521
0.9,0.5,0.8,0.5,0.6453621298336301
0.3,0.2,0.5,0.0,0.6388551056744542
0.7,0.3,0.5,0.4,0.6453621298336301
0.3,0.1,0.0,0.8,0.641981396298357
0.5,0.4,0.4,0.4,0.6377645233190659
0.1,0.9,0.7,0.0,0.6626330876451859
0.1,0.2,0.2,0.1,0.609849711489819
0.7,0.3,0.6,0.0,0.6076335629190371
0.3,0.2,0.5,0.4,0.6248497578306279
0.9,0.5,0.9,0.9,0.6527525301057392
0.0,0.0,0.4,0.9,0.6073395757671141
0.4,0.3,0.4,0.1,0.6076335629190371
0.2,0.1,0.5,0.0,0.6424485798307091
0.3,0.2,0.5,0.8,0.6379108566882192
0.5,0.4,0.5,0.6,0.7360422723432982
0.2,0.3,0.1,0.8,0.722794158349473
0.1,0.8,0.9,0.4,0.6900810971754058
0.1,0.7,0.3,0.2,0.5417046295468837
0.0,0.0,0.1,0.3,0.6377645233190659
0.2,0.5,0.5,0.3,0.5809662963073099
0.3,0.1,0.8,0.8,0.6349809299435505
0.7,0.3,0.8,0.0,0.6284095311442308
0.2,0.0,0.1,0.0,0.6669884682615186
0.7,0.3,0.8,0.4,0.6316820796784821
0.4,0.3,0.5,0.1,0.6970106479283195
0.2,0.4,0.0,0.3,0.6231382123381392
0.3,0.1,0.2,0.2,0.654078177675808
0.4,0.3,0.5,0.3,0.6553205330100567
0.3,0.4,0.3,0.6,0.7661790920603694
0.4,0.6,0.9,0.9,0.6451534573533259
0.0,0.2,0.3,0.6,0.630754960296111
0.2,0.0,0.5,0.3,0.6029893334403743
0.2,0.0,0.9,0.4,0.6215508818528884
0.7,0.3,0.9,0.8,0.6453621298336301
0.4,0.3,0.5,0.9,0.6570852308490643
0.9,0.6,0.5,0.9,0.6316820796784821
0.0,0.8,0.2,0.3,0.6098497114898189
0.3,0.2,0.7,0.4,0.6248497578306279
0.0,0.1,0.9,0.2,1.0
0.1,0.6,0.9,0.8,1.0
0.7,0.4,0.0,0.8,0.6453621298336301
0.4,0.3,0.6,0.5,0.6377645233190659
0.1,0.0,0.6,0.7,0.6453621298336301
0.7,0.4,0.1,0.0,0.6086277663043212
0.4,0.7,0.1,0.1,0.6214304783731611
0.1,0.8,0.7,0.8,0.6577182571950189
0.5,0.7,0.2,0.0,0.609849711489819
0.3,0.2,0.7,0.8,0.6248497578306279
0.7,0.4,0.1,0.6,0.6377645233190659
0.9,0.6,0.8,0.3,0.6209947247215651
0.3,0.1,0.3,0.4,0.6779596941621364
0.4,0.7,0.1,0.7,0.6451534573533259
0.7,0.4,0.2,0.0,0.6255293778171848
0.3,0.4,0.5,0.0,0.5977939254962072
0.3,0.1,0.3,0.6,0.653705788898919
0.1,0.9,0.3,0.3,0.6462067703237113
0.3,0.1,0.3,0.8,0.719089908659019
0.7,0.4,0.2,0.8,0.6416654489720646
0.1,0.8,0.1,0.1,0.687367335921193
0.3,0.1,0.4,0.0,0.5905400587036355
0.9,0.7,0.0,0.9,0.6453621298336301
0.3,0.2,0.8,0.6,0.6248497578306279
0.3,0.1,0.4,0.2,0.654078177675808
0.5,0.5,0.0,0.6,0.6377645233190659
0.4,0.7,0.2,0.9,0.6451534573533259
0.3,0.2,0.9,0.0,0.6031710376045488
0.0,0.6,0.1,0.4,0.5860560763011831
0.7,0.4,0.4,0.6,0.6377645233190659
0.9,0.7,0.2,0.7,0.6453621298336301
0.0,0.3,0.7,0.2,0.5874686424126448
0.7,0.4,0.5,0.0,0.6255293778171848
0.1,0.2,0.3,0.5,0.6453621298336301
0.2,0.4,0.8,0.9,0.627866291312427
0.4,0.1,0.0,0.6,0.6502116368253386
0.5,0.5,0.1,0.8,0.6316820796784821
0.4,0.3,0.9,0.1,0.6153515250420288
0.3,0.2,0.2,0.0,0.6228924593678516
0.3,0.4,0.6,0.6,0.7484411349186177
0.9,0.7,0.4,0.1,0.6255293778171848
0.4,0.7,0.4,0.1,0.6237928325261146
0.0,0.8,0.3,0.2,0.5860560763011831
0.3,0.2,0.9,0.8,0.6248497578306279
0.5,0.5,0.2,0.6,0.6377645233190659
0.7,0.4,0.6,0.4,0.6453621298336301
0.3,0.8,0.6,0.1,0.6474271713295177
0.4,0.7,0.4,0.7,0.6451534573533259
0.6,0.7,0.1,0.9,0.7360422723432982
0.3,0.1,0.5,0.6,0.7446954940540489
0.7,0.4,0.7,0.6,0.6377645233190659
0.1,0.9,0.2,0.0,0.6900810971754058
0.9,0.7,0.6,0.9,0.6453621298336301
0.3,0.3,0.0,0.9,0.6379108566882192
0.3,0.1,0.6,0.0,0.6666018953828832
0.9,0.7,0.7,0.1,0.6086277663043211
0.4,0.4,0.1,0.6,0.6553205330100567
0.5,0.5,0.4,0.4,0.6104271338221574
0.3,0.3,0.1,0.3,0.6248497578306279
0.7,0.4,0.9,0.2,0.6193450483666332
0.4,0.4,0.2,0.1,0.5827620033990585
0.2,0.5,0.4,0.8,0.5843790056571438
0.3,0.4,0.8,0.6,0.590597850911731
0.5,0.5,0.5,0.8,0.6377645233190659
0.4,0.7,0.7,0.1,0.6214304783731611
0.1,0.7,0.8,0.4,0.6562784721601627
0.0,0.3,0.5,0.7,0.6542343848970472
0.3,0.2,0.4,0.4,0.6349809299435505
0.9,0.8,0.1,0.1,0.6255293778171848
0.3,0.4,0.9,0.2,0.6183694778166332
0.1,0.2,0.4,0.5,0.6453621298336301
0.7,0.5,0.1,0.6,0.6377645233190659
0.9,0.8,0.1,0.9,0.6453621298336301
0.5,0.5,0.6,0.8,0.6377645233190659
0.3,0.1,0.7,0.6,0.6377542048855829
0.9,0.8,0.2,0.5,0.6209947247215651
0.2,0.6,0.0,0.7,0.6124280008912623
0.4,0.7,0.8,0.3,0.6214304783731611
0.4,0.4,0.4,0.7,0.62566492205257
0.5,0.5,0.7,0.4,0.6903722272297604
0.3,0.1,0.8,0.0,0.6258818591125234
0.1,0.9,0.6,0.0,0.7388392624457665
0.2,0.6,0.7,0.4,0.6366832807454817
0.0,0.3,0.5,0.8,0.6334840528861881
0.9,0.8,0.4,0.1,0.6255293778171848
0.4,0.7,0.8,0.9,0.6451534573533259
0.3,0.3,0.3,0.5,0.6379108566882192
0.2,0.1,0.9,0.8,0.6379095163738916
0.3,0.1,0.8,0.4,0.653705788898919
0.0,0.3,0.7,0.6,0.6248497578306279
0.3,0.3,0.4,0.0,0.5874686424126448
0.4,0.4,0.6,0.1,0.5827620033990585
0.7,0.5,0.4,0.8,0.6453621298336301
0.5,0.5,0.9,0.2,0.6262087477795727
0.2,0.4,0.7,0.4,0.5886943219768929
0.7,0.5,0.5,0.2,0.6284095311442308
0.9,0.8,0.6,0.7,0.6347338822332929
0.1,0.7,0.5,0.3,0.6849491987632487
0.0,0.8,0.4,0.5,0.5860560763011831
0.3,0.1,0.9,0.4,0.6310149955242269
0.4,0.8,0.1,0.2,0.6214304783731611
0.7,0.5,0.6,0.4,0.6168666473278719
0.3,0.2,0.6,0.8,0.6349809299435505
0.3,0.1,0.9,0.6,0.6073395757671141
0.0,0.1,0.3,0.1,0.6527525301057392
0.4,0.8,0.1,0.8,0.6503067502098281
0.2,0.2,0.1,0.4,0.6440763817875511
0.5,0.6,0.1,0.2,0.6914142938346637
0.0,0.6,0.2,0.9,0.6377645233190659
0.9,0.9,0.0,0.2,0.6086277663043211
0.3,0.2,0.0,0.2,0.7124516195815971
0.5,0.6,0.1,0.8,0.6377645233190659
0.3,0.2,0.0,0.4,0.641981396298357
0.7,0.5,0.9,0.0,0.6255293778171848
0.3,0.9,0.2,0.7,0.6739619912681367
0.5,0.6,0.2,0.4,0.6117186625577367
0.3,0.2,0.0,0.8,0.6377542048855829
0.0,0.5,0.7,0.8,0.7376652488815397
0.2,0.0,0.4,0.9,0.6840918792915667
0.3,0.3,0.6,0.7,0.6248497578306279
0.5,0.6,0.2,0.8,0.6377645233190659
0.3,0.5,0.3,0.2,0.6645818397423745
0.4,0.8,0.4,0.3,0.6123926153299363
0.3,0.2,0.8,0.4,0.6349809299435505
0.7,0.6,0.0,0.6,0.6377645233190659
0.0,0.0,0.1,0.5,0.6453621298336301
0.0,0.2,0.3,0.9,0.6669884682615186
0.2,0.1,0.5,0.5,0.6697631525710654
0.3,0.5,0.4,0.0,0.7225078151336627
0.3,0.3,0.7,0.5,0.6379108566882192
0.4,0.8,0.5,0.8,0.6451534573533259
0.2,0.1,0.2,0.5,0.630754960296111
0.1,0.8,0.3,0.4,0.7165152282223373
0.1,0.8,0.5,0.8,0.7252403940460869
0.3,0.2,0.2,0.2,0.6497542168409625
0.4,0.8,0.6,0.9,0.6503067502098281
0.5,0.2,0.3,0.4,0.6447956743760519
0.3,0.3,0.8,0.3,0.6248497578306279
0.9,0.9,0.9,0.2,0.6285159442508521
0.5,0.6,0.5,0.8,0.6377645233190659
0.6,0.8,0.9,0.6,0.6903722272297605
0.2,0.4,0.5,0.7,0.6761701431293514
0.7,0.6,0.4,0.4,0.6037613093236561
0.2,0.5,0.0,0.9,0.6257303068472396
0.7,0.6,0.5,0.6,0.6377645233190659
0.0,0.4,0.5,0.2,0.6474271713295177
0.7,0.6,0.6,0.2,0.6255293778171848
0.5,0.6,0.7,0.6,0.6316820796784821
0.7,0.6,0.6,0.6,0.6416654489720646
0.4,0.8,0.9,0.8,0.6451534573533259
0.3,0.2,0.3,0.8,0.7405496604911251
0.4,0.5,0.4,0.2,0.6183694778166333
0.5,0.6,0.8,0.2,0.6042986485403521
0.0,0.3,0.1,0.3,0.7389610866030757
0.7,0.6,0.7,0.4,0.6193450483666332
0.5,0.6,0.8,0.4,0.6329039783062463
0.4,0.9,0.0,0.4,0.6214304783731611
0.4,0.2,0.4,0.1,0.6403768975326551
0.3,0.2,0.4,0.2,0.654078177675808
0.3,0.4,0.0,0.2,0.6388551056744542
0.3,0.3,0.1,0.9,0.6349809299435505
0.0,0.8,0.5,0.9,0.6453621298336301
0.2,0.3,0.3,0.7,0.6982579303115762
0.1,0.9,0.4,0.6,0.6916812429337643
0.7,0.6,0.8,0.4,0.6193450483666332
0.4,0.5,0.5,0.2,0.624692428297016
0.3,0.2,0.4,0.6,0.719089908659019
0.3,0.4,0.0,0.7,0.6248497578306279
0.3,0.2,0.4,0.8,0.653705788898919
0.3,0.5,0.7,0.6,0.7223108537729592
0.4,0.9,0.1,0.6,0.6395858814890584
0.1,0.8,0.0,0.6,0.5417046295468837
0.4,0.5,0.6,0.0,0.5606623360919342
0.7,0.7,0.0,0.3,0.6255293778171848
0.4,0.9,0.2,0.2,0.6214304783731611
0.5,0.2,0.8,0.4,0.6447956743760519
0.5,0.7,0.0,0.8,0.6377645233190659
0.0,0.5,0.4,0.8,0.6451534573533259
0.2,0.5,0.3,0.2,0.6267849052741196
0.3,0.4,0.1,0.9,0.6248497578306279
0.5,0.7,0.1,0.8,0.6377645233190659
0.7,0.7,0.2,0.4,0.6117186625577365
0.1,0.2,0.7,0.7,0.6453621298336301
0.4,0.9,0.3,0.4,0.6214304783731611
0.7,0.7,0.2,0.8,0.6377645233190659
0.1,0.8,0.8,0.2,0.687367335921193
0.7,0.7,0.3,0.0,0.6098497114898189
0.0,0.0,0.1,0.9,0.6453621298336301
0.0,0.2,0.8,0.1,0.6187642867306086
0.2,0.4,0.3,0.8,0.6049291382962488
0.5,0.7,0.2,0.6,0.6903722272297604
0.7,0.7,0.3,0.6,0.6168666473278719
0.3,0.2,0.6,0.6,0.6174956577011977
0.3,0.3,0.4,0.6,0.6349809299435505
0.3,0.4,0.2,0.7,0.6248497578306279
0.5,0.7,0.3,0.0,0.6075621534891865
0.4,0.5,0.8,0.4,0.6041014739179841
